pss_id,player_id,season_id,team_id,games_played,avg_pts,avg_reb,avg_ast,avg_stl,avg_blk,avg_tov,avg_min,fg_pct,fg3_pct,ft_pct,avg_plus_minus,efg_pct,ts_pct,usg_pct,per,bpm
2486,1701,5,9,81,6.94,2.81,0.68,1.23,0.30,0.56,17.68,0.4461,0.3796,0.8400,2.51,0.5600,0.6069,0.1487,13.63,-2.76
2487,1702,5,11,82,0.82,0.30,0.10,0.02,0.02,0.05,2.13,0.3676,0.2727,1.0000,-0.32,0.4559,0.4772,0.1802,8.64,-4.98
2488,1704,5,4,60,4.15,1.70,0.78,0.58,0.10,0.58,15.13,0.4586,0.4203,0.8929,3.45,0.6188,0.6440,0.1074,8.89,-6.59
2489,1739,5,23,76,13.24,3.59,3.21,0.84,0.37,1.75,29.02,0.4503,0.3342,0.8397,0.11,0.5344,0.5854,0.1912,13.61,-1.52
2490,1753,5,1,81,4.22,3.40,0.85,0.75,0.48,0.41,14.55,0.4517,0.3077,0.6452,0.53,0.5207,0.5390,0.1247,13.01,-1.11
2491,1766,5,14,70,11.14,3.23,0.81,0.56,0.30,0.60,27.53,0.5142,0.4427,0.6944,1.16,0.6114,0.6203,0.1531,11.68,-5.91
2492,1791,5,4,12,6.08,5.50,0.67,0.25,0.67,1.25,15.57,0.5000,1.0000,0.8077,-2.58,0.5200,0.5941,0.1753,17.38,-2.45
2493,1831,5,8,80,13.49,2.58,1.35,0.53,0.13,0.54,26.59,0.4467,0.4073,0.8112,2.50,0.5905,0.6235,0.1865,13.47,-3.76
2494,1832,5,6,26,20.54,4.77,7.65,0.85,0.46,3.19,33.82,0.4659,0.4348,0.8400,3.04,0.5795,0.6388,0.2486,21.18,6.59
2495,1832,5,13,44,25.41,4.82,8.14,1.30,0.36,3.68,35.43,0.4189,0.3470,0.9011,0.45,0.5065,0.5975,0.3157,22.62,7.92
2496,1836,5,7,49,4.76,0.96,0.59,0.18,0.04,0.55,8.74,0.4021,0.3710,0.7750,0.90,0.5206,0.5506,0.2350,10.49,-4.75
2497,1836,5,30,30,9.67,1.30,0.97,0.23,0.13,1.17,15.66,0.4426,0.4203,0.6857,-4.27,0.5660,0.5791,0.2556,10.57,-5.83
2498,1839,5,29,45,3.96,1.18,1.67,0.69,0.13,0.58,12.11,0.3354,0.2386,0.7656,-0.73,0.4006,0.4705,0.1615,9.31,-0.15
2499,1845,5,27,68,11.84,3.38,3.90,0.78,0.34,1.41,22.54,0.5101,0.3468,0.7607,4.46,0.5568,0.5796,0.2194,17.89,4.29
2500,1850,5,2,46,2.67,1.04,0.48,0.22,0.20,0.17,6.90,0.4182,0.3500,0.7500,0.39,0.5455,0.5503,0.1657,12.62,-1.64
2501,1864,5,17,68,1.88,0.90,0.75,0.40,0.13,0.28,9.71,0.4423,0.4118,0.8889,-1.94,0.5769,0.5928,0.0856,7.39,-5.40
2502,1873,5,9,63,13.10,5.03,2.48,0.92,0.41,0.98,27.15,0.4730,0.3716,0.8684,5.71,0.5355,0.5778,0.1899,16.98,0.77
2503,1881,5,20,65,12.00,7.38,4.78,1.11,0.25,1.92,30.19,0.5086,0.4202,0.7200,3.25,0.5948,0.6142,0.1673,18.36,3.74
2504,1882,5,21,48,8.79,9.04,3.44,0.98,0.73,1.65,23.28,0.6237,0.0000,0.6095,7.75,0.6237,0.6333,0.1597,23.50,6.69
2505,1895,5,2,81,8.88,3.70,1.41,0.47,0.28,0.43,23.88,0.4193,0.3929,0.8500,4.56,0.5840,0.5895,0.1458,12.06,-3.18
2506,1901,5,19,82,3.15,1.07,0.51,0.16,0.12,0.41,8.44,0.3658,0.3481,0.8519,-1.62,0.4572,0.4798,0.1835,8.83,-5.38
2507,1911,5,14,71,7.00,3.82,0.83,0.41,0.73,0.44,17.00,0.7557,1.0000,0.6533,1.00,0.7615,0.7576,0.1307,18.43,-1.15
2508,1912,5,26,24,5.29,2.25,3.38,0.88,0.17,1.17,16.89,0.3043,0.2698,0.9286,-0.75,0.3659,0.4224,0.1872,10.43,3.30
2509,1914,5,24,51,0.67,0.65,0.14,0.16,0.04,0.16,3.83,0.3261,0.1250,0.5000,-1.41,0.3478,0.3559,0.1212,4.83,-7.57
2510,1939,5,25,56,7.63,1.43,2.00,0.48,0.16,1.30,13.36,0.4181,0.3519,0.8400,0.95,0.5015,0.5531,0.2501,13.04,-0.15
2511,1941,5,15,29,9.48,4.21,1.07,1.28,0.76,1.03,21.59,0.4626,0.3421,0.6500,-2.28,0.5485,0.5621,0.1871,14.45,-1.48
2512,1941,5,29,43,3.79,2.30,0.56,0.30,0.19,0.47,11.45,0.4531,0.3429,0.7188,-4.44,0.5469,0.5736,0.1374,11.79,-4.38
2513,1964,5,16,52,13.02,3.04,2.62,0.44,0.23,1.23,19.86,0.4796,0.3784,0.9167,-0.73,0.5612,0.6018,0.2517,19.75,2.72
2514,1978,5,1,29,1.24,0.28,0.17,0.07,0.00,0.21,1.77,0.4815,0.4118,1.0000,0.07,0.6111,0.6356,0.2793,19.65,-1.69
2515,1978,5,10,51,6.94,2.12,1.29,0.73,0.18,0.82,15.05,0.4333,0.3436,0.7941,-1.73,0.5450,0.5620,0.1972,13.23,-1.63
2516,1985,5,24,10,3.80,1.30,0.70,0.40,0.00,0.00,9.07,0.5217,0.5714,0.8571,1.00,0.6957,0.7285,0.1252,15.36,-0.27
2517,2004,5,29,18,9.28,1.83,0.89,0.28,0.11,0.28,15.86,0.5130,0.4684,0.7500,2.50,0.6739,0.6842,0.1821,16.00,-2.16
2518,2023,5,11,81,3.85,0.72,0.74,0.33,0.06,0.47,9.64,0.4167,0.3941,0.8537,1.59,0.5496,0.5777,0.1673,8.69,-5.19
2519,2024,5,25,71,12.18,3.45,4.54,0.76,0.08,2.06,21.98,0.4513,0.3785,0.8381,2.77,0.5480,0.5727,0.2366,18.73,5.12
2520,2030,5,9,77,8.29,4.03,1.21,1.17,0.35,1.22,19.90,0.4341,0.2551,0.8054,1.90,0.4805,0.5277,0.1913,12.39,-2.56
2521,2036,5,8,52,1.79,0.67,0.31,0.02,0.12,0.23,4.03,0.5082,0.4444,0.7857,-0.31,0.6721,0.6924,0.1659,14.19,-3.44
2522,2037,5,21,69,16.87,8.80,1.67,0.62,1.88,1.54,28.51,0.5590,0.3625,0.7904,9.57,0.6154,0.6534,0.2214,24.43,3.05
2523,2057,5,10,48,7.75,4.56,2.42,0.63,1.06,0.88,20.20,0.4259,0.3610,0.8462,-0.19,0.5401,0.5545,0.1669,17.54,3.49
2524,2069,5,1,40,1.05,0.28,0.10,0.05,0.03,0.10,1.89,0.5385,0.5238,1.0000,0.03,0.7500,0.7687,0.1760,14.66,-4.04
2525,2076,5,22,73,4.01,1.16,0.60,0.12,0.15,0.21,9.32,0.4146,0.3688,0.9487,-0.84,0.5203,0.5567,0.1740,10.89,-3.39
2526,2092,5,5,45,10.64,3.76,2.58,0.78,0.58,1.09,23.04,0.4554,0.3139,0.7321,-0.18,0.5421,0.5587,0.1953,15.02,0.97
2527,2092,5,9,32,6.69,2.22,1.94,0.88,0.22,0.72,16.01,0.4427,0.2941,0.9333,2.94,0.5208,0.5388,0.1839,14.50,1.29
2528,2094,5,12,82,9.55,3.95,1.48,0.50,1.87,0.93,20.96,0.4763,0.3190,0.8283,-3.07,0.5736,0.5981,0.1816,16.05,0.69
2529,2102,5,20,79,1.48,2.01,0.37,0.11,0.33,0.41,6.31,0.5625,0.2500,0.7879,0.44,0.5688,0.6189,0.1095,13.65,-2.95
2530,2114,5,6,45,13.33,4.04,1.98,0.67,0.13,1.58,24.99,0.4232,0.3080,0.8686,-0.44,0.4990,0.5532,0.2267,13.21,-2.63
2531,2114,5,26,6,2.50,0.50,0.17,0.00,0.00,0.67,8.50,0.2105,0.2222,0.8333,-0.17,0.2632,0.3466,0.2075,-3.58,-14.45
2532,2131,5,18,81,7.46,1.57,2.32,0.54,0.21,0.86,14.53,0.4530,0.3880,0.7805,1.53,0.5769,0.5991,0.2067,14.99,2.42
2533,2134,5,24,82,6.48,5.10,2.26,0.89,0.70,1.23,22.06,0.6530,0.0000,0.4530,1.96,0.6530,0.6360,0.1227,14.64,-0.47
2534,2141,5,18,79,0.52,0.24,0.43,0.11,0.03,0.18,1.93,0.5926,0.4375,1.0000,-0.10,0.7222,0.7353,0.1162,15.59,3.46
2535,2144,5,28,79,20.95,5.44,3.59,0.73,0.70,2.37,32.96,0.4767,0.3824,0.8202,0.54,0.5291,0.5728,0.2708,18.61,1.01
2536,2149,5,22,57,2.26,2.25,0.39,0.35,0.54,0.28,8.91,0.4272,0.1714,0.6034,-0.58,0.4563,0.5019,0.1224,13.53,-1.53
2537,2153,5,5,5,9.20,3.80,3.20,1.60,0.40,1.20,23.10,0.4167,0.3810,0.8889,-8.20,0.5278,0.5756,0.1669,15.84,3.06
2538,2153,5,9,33,8.18,2.18,1.58,0.45,0.36,1.06,16.81,0.4500,0.3717,0.7895,2.03,0.5455,0.5703,0.2039,13.14,-2.14
2539,2164,5,15,72,9.22,3.19,1.10,0.43,0.58,1.15,15.80,0.4930,0.3245,0.7415,-1.56,0.5539,0.5869,0.2380,18.22,-0.77
2540,2166,5,12,38,6.39,5.55,0.82,0.68,0.76,1.13,16.79,0.5818,0.0000,0.6892,-2.45,0.5818,0.6150,0.1591,16.29,-1.30
2541,2166,5,13,22,5.77,3.59,0.95,0.45,0.91,0.68,12.28,0.7639,0.0000,0.5484,1.95,0.7639,0.7415,0.1654,22.32,2.84
2542,2180,5,12,56,8.00,2.04,2.50,0.55,0.11,1.11,16.02,0.4695,0.3559,0.8235,-1.13,0.5335,0.5889,0.2102,15.39,1.51
2543,2189,5,17,81,1.40,0.89,0.53,0.23,0.05,0.38,5.04,0.3277,0.2500,0.6250,-0.88,0.3908,0.4246,0.1787,7.54,-3.44
2544,2190,5,15,43,19.00,5.84,1.98,1.02,1.49,2.19,30.70,0.4724,0.3507,0.7923,-2.49,0.5308,0.5725,0.2530,16.57,-0.63
2545,2190,5,29,3,22.33,4.33,2.67,2.00,0.33,2.33,24.07,0.4898,0.3333,0.8750,16.00,0.5408,0.5978,0.3568,24.67,5.38
2546,2191,5,10,51,2.94,2.20,0.63,0.25,0.37,0.35,8.06,0.5882,1.0000,0.5577,-0.96,0.5931,0.6006,0.1475,17.62,0.83
2547,2191,5,28,24,1.29,1.38,0.29,0.17,0.21,0.21,3.54,0.5000,,0.4091,-1.13,0.5000,0.4893,0.1882,21.02,4.47
2548,2195,5,16,67,4.90,2.06,2.04,0.49,0.10,0.75,14.10,0.4286,0.4231,0.8788,1.07,0.5672,0.6141,0.1373,12.58,0.23
2549,2199,5,14,70,1.74,0.33,0.73,0.27,0.06,0.36,5.36,0.4087,0.3860,0.8571,-0.57,0.5043,0.5166,0.1677,8.71,-2.40
2550,2205,5,14,60,20.93,6.07,7.20,1.20,0.58,2.98,33.16,0.5147,0.3169,0.7373,1.98,0.5566,0.5936,0.2742,23.88,8.34
2551,2208,5,4,82,5.38,3.50,1.99,0.63,0.24,0.79,22.48,0.3710,0.3517,0.8367,0.79,0.4825,0.5312,0.1111,9.26,-3.65
2552,2214,5,16,82,14.05,4.57,4.29,0.62,0.26,1.85,25.87,0.5071,0.3169,0.7685,1.76,0.5388,0.5703,0.2243,18.79,3.63
2553,2217,5,15,11,8.00,4.64,3.27,0.91,0.73,2.36,20.96,0.3976,0.1333,0.7826,-10.18,0.4217,0.4725,0.2215,12.62,0.90
2554,2229,5,26,3,10.33,1.67,0.33,0.67,0.00,0.00,19.97,0.5789,0.4444,1.0000,0.33,0.6842,0.7311,0.1555,12.32,-5.54
2555,2231,5,20,31,0.42,0.58,0.16,0.03,0.06,0.32,2.63,0.6000,,1.0000,-0.94,0.6000,0.6226,0.1081,5.75,-10.89
2556,2233,5,9,80,8.39,2.08,3.48,0.80,0.19,1.44,18.20,0.4085,0.3744,0.8323,2.61,0.4727,0.5252,0.2172,14.37,3.26
2557,2241,5,15,25,11.80,1.68,3.40,0.64,0.16,1.08,13.55,0.4744,0.4200,0.8750,-1.80,0.5721,0.6155,0.3346,26.52,12.68
2558,2245,5,21,74,10.61,2.45,1.27,0.68,0.15,0.61,20.37,0.4549,0.4229,0.8943,4.81,0.6215,0.6573,0.1851,14.53,-2.41
2559,2247,5,7,31,2.90,0.77,0.81,0.13,0.10,0.39,7.72,0.3226,0.1563,0.8929,-1.32,0.3495,0.4273,0.2049,7.66,-3.35
2560,2247,5,30,41,1.71,0.76,0.54,0.17,0.00,0.44,5.22,0.3253,0.2800,0.7500,-0.29,0.3675,0.3965,0.2081,6.21,-4.95
2561,2259,5,8,55,12.00,3.75,2.40,0.73,0.38,0.85,29.94,0.4800,0.4297,0.8393,6.24,0.5958,0.6294,0.1491,12.87,-2.60
2562,2261,5,3,20,6.95,3.95,1.80,0.75,0.45,1.00,17.38,0.5426,0.3000,0.8000,-3.90,0.5904,0.6353,0.1652,15.53,0.41
2563,2287,5,1,75,21.61,9.87,7.55,1.19,0.41,3.25,33.76,0.4886,0.3519,0.7880,2.49,0.5375,0.5806,0.2727,26.33,10.63
2564,2292,5,27,81,13.31,5.36,1.37,0.56,0.14,0.85,23.42,0.5208,0.3616,0.7938,4.14,0.5826,0.6136,0.2122,18.60,-0.46
2565,2296,5,16,74,1.84,0.84,0.11,0.20,0.11,0.18,3.78,0.4904,0.2955,0.7241,1.23,0.5529,0.5824,0.1900,15.77,-2.18
2566,2318,5,30,70,10.47,2.43,1.74,0.47,0.26,1.33,20.61,0.4189,0.3583,0.8736,-4.83,0.5077,0.5348,0.2260,11.16,-3.47
2567,2327,5,8,65,27.68,12.86,10.72,1.42,0.82,3.74,34.84,0.5689,0.3797,0.8313,8.54,0.6184,0.6697,0.3019,37.57,20.02
2568,2341,5,8,25,1.16,0.44,0.40,0.16,0.00,0.08,3.51,0.4074,0.3333,0.5000,1.04,0.5185,0.5201,0.1497,11.30,-0.28
2569,2355,5,19,58,8.55,3.28,2.67,1.52,0.47,1.26,27.38,0.3828,0.3089,0.8065,-0.84,0.4665,0.4908,0.1532,8.57,-2.42
2570,2366,5,12,54,3.00,1.11,2.20,0.33,0.00,0.67,11.41,0.4024,0.2933,0.5000,-2.65,0.4675,0.4695,0.1458,9.86,0.84
2571,2381,5,8,70,5.03,2.99,0.73,0.74,0.41,0.44,20.24,0.5038,0.3958,0.6078,0.01,0.6126,0.6188,0.0973,8.24,-6.13
2572,2384,5,5,73,12.52,2.79,4.79,1.04,0.15,1.26,24.00,0.5527,0.3154,0.8414,-1.88,0.5859,0.6375,0.1934,20.61,6.25
2573,2385,5,7,8,3.88,1.13,3.75,0.38,0.00,0.63,16.61,0.3824,0.2105,0.5000,-2.25,0.4412,0.4444,0.1248,10.49,3.21
2574,2385,5,8,20,1.20,0.70,0.65,0.05,0.00,0.30,4.57,0.3462,0.3750,0.0000,0.20,0.4615,0.4539,0.1527,10.11,-2.17
2575,2385,5,22,46,3.02,1.11,2.43,0.72,0.07,0.30,15.84,0.3467,0.3021,1.0000,-1.48,0.4433,0.4553,0.0971,9.34,0.13
2576,2391,5,27,21,1.52,0.62,0.86,0.29,0.05,0.24,3.24,0.5200,0.6000,0.5000,1.81,0.5800,0.5789,0.2057,22.52,12.62
2577,2393,5,13,50,10.08,3.46,1.38,0.90,1.00,0.80,26.99,0.4987,0.3595,0.7634,2.60,0.5712,0.6001,0.1522,12.36,-3.55
2578,2395,5,19,81,0.65,0.94,0.14,0.05,0.12,0.11,2.45,0.6563,,0.6471,-0.01,0.6563,0.6712,0.1023,19.46,0.35
2579,2410,5,16,70,4.91,2.19,1.46,0.37,0.24,0.93,11.54,0.3662,0.2695,0.6832,-0.07,0.4379,0.4799,0.2142,12.41,-0.11
2580,2412,5,18,50,0.86,0.34,0.12,0.04,0.02,0.10,1.75,0.4211,0.2500,0.6250,-0.10,0.5000,0.5178,0.2246,14.42,-2.17
2581,2418,5,4,70,7.44,5.39,0.77,0.46,1.44,0.89,21.13,0.7526,0.0000,0.7155,0.66,0.7526,0.7616,0.1166,18.81,-1.80
2582,2433,5,5,24,2.58,1.38,1.96,0.38,0.00,0.58,8.71,0.3269,0.2973,0.8947,-0.13,0.4327,0.5136,0.1466,13.82,4.88
2583,2445,5,7,25,1.72,0.96,0.48,0.16,0.04,0.24,5.35,0.3636,0.3030,1.0000,-0.48,0.4773,0.4838,0.1569,9.52,-2.72
2584,2453,5,1,50,7.28,1.98,1.92,0.66,0.10,0.64,18.87,0.5375,0.4966,0.9143,0.12,0.6917,0.7126,0.1285,14.20,-1.75
2585,2453,5,14,32,9.00,2.59,2.44,0.69,0.09,0.88,23.04,0.5271,0.4479,0.9118,1.09,0.6330,0.6607,0.1488,13.68,-1.84
2586,2467,5,29,8,9.00,6.75,1.88,0.88,1.13,2.00,19.25,0.7027,0.7500,0.7000,1.75,0.7838,0.7860,0.1693,22.94,2.35
2587,2506,5,1,42,8.52,2.10,1.43,0.19,0.14,0.74,16.90,0.4545,0.3540,0.8095,-2.12,0.5582,0.5913,0.1963,13.87,-2.56
2588,2506,5,30,20,8.70,2.20,1.60,0.40,0.15,0.70,18.49,0.4958,0.3947,0.7647,-3.10,0.6218,0.6494,0.1677,14.82,-2.13
2589,2511,5,14,67,1.28,1.25,0.40,0.27,0.16,0.25,6.88,0.4521,0.2308,0.5385,0.82,0.4932,0.5092,0.0969,7.54,-5.25
2590,2515,5,9,29,0.76,0.66,0.21,0.10,0.00,0.21,2.46,0.3333,0.3077,0.0000,-0.17,0.4074,0.3884,0.2013,6.42,-3.93
2591,2518,5,14,81,2.81,0.93,0.26,0.14,0.14,0.28,6.83,0.4555,0.3423,0.7273,-1.01,0.5550,0.5681,0.1779,10.39,-5.86
2592,2533,5,4,81,18.49,5.33,3.38,0.70,0.23,1.99,31.49,0.4751,0.4252,0.8628,3.98,0.6010,0.6329,0.2250,17.97,0.29
2593,2536,5,20,78,3.46,1.22,2.13,0.27,0.05,0.69,9.12,0.4327,0.3894,0.7000,1.13,0.5224,0.5319,0.1859,14.06,4.86
2594,2537,5,1,25,1.76,1.44,0.32,0.16,0.40,0.36,6.23,0.4359,0.1250,0.8182,-0.96,0.4487,0.5018,0.1436,9.28,-4.01
2595,2537,5,15,11,2.64,4.00,0.91,0.91,1.18,0.64,17.68,0.4000,0.0000,0.2500,2.09,0.4000,0.3945,0.0923,9.77,-2.59
2596,2541,5,15,39,2.21,2.08,0.87,0.69,0.31,0.36,10.23,0.5313,0.3333,0.6667,-0.03,0.6250,0.6327,0.0848,14.26,-0.36
2597,2541,5,29,29,5.28,5.10,2.69,1.79,0.86,0.72,23.46,0.4453,0.2500,0.7742,-4.86,0.5039,0.5401,0.0974,15.37,2.96
2598,2546,5,27,67,6.60,6.06,1.87,0.46,0.97,0.42,20.98,0.6468,,0.8246,1.99,0.6468,0.6924,0.1051,19.52,2.48
2599,2561,5,1,51,8.12,1.90,1.33,0.73,0.25,0.59,20.16,0.4643,0.4226,0.7500,-0.90,0.6282,0.6392,0.1452,10.50,-4.04
2600,2561,5,25,31,4.39,1.65,1.03,0.32,0.16,0.35,11.74,0.4050,0.3034,0.7333,0.26,0.5165,0.5329,0.1568,10.99,-2.02
2601,2575,5,1,16,12.25,5.31,2.06,0.88,0.31,1.31,22.14,0.4759,0.3462,0.7018,6.25,0.5379,0.5762,0.2226,19.54,1.85
2602,2575,5,10,43,5.63,2.72,1.16,0.19,0.14,1.07,11.07,0.4536,0.3208,0.7424,-0.67,0.4974,0.5425,0.2402,16.24,-1.14
2603,2582,5,17,71,12.62,4.41,2.59,0.65,0.39,1.68,25.44,0.4920,0.3473,0.7258,-3.99,0.5522,0.5812,0.2194,15.63,-0.88
2604,2588,5,14,82,8.22,3.98,1.77,1.27,0.46,1.06,25.14,0.4589,0.3210,0.7632,-0.06,0.5335,0.5713,0.1445,11.47,-3.01
2605,2591,5,26,40,18.70,2.70,2.23,0.70,0.25,1.85,30.61,0.4790,0.3898,0.8803,-7.75,0.5695,0.6136,0.2415,14.67,-3.49
2606,2607,5,1,23,9.09,4.13,1.74,0.43,0.61,0.61,19.39,0.5157,0.3906,0.5405,1.48,0.5943,0.5962,0.1755,16.66,1.18
2607,2607,5,15,45,10.71,6.20,1.58,0.51,0.42,0.96,22.39,0.5067,0.3760,0.6627,-2.07,0.5693,0.5856,0.1870,17.86,0.39
2608,2620,5,9,62,1.29,0.37,0.27,0.11,0.00,0.05,4.22,0.3146,0.2836,0.8333,0.06,0.4213,0.4365,0.1522,6.48,-4.80
2609,2625,5,16,77,10.39,3.17,3.06,0.64,0.21,1.31,24.01,0.4955,0.3229,0.7965,1.04,0.5510,0.6055,0.1689,14.39,-0.46
2610,2639,5,28,35,2.89,1.23,0.20,0.34,0.11,0.17,6.45,0.4359,0.4222,0.7778,-0.26,0.5577,0.5878,0.1774,13.10,-2.66
2611,2644,5,9,61,7.18,1.90,2.57,0.84,0.67,1.33,18.63,0.4182,0.3296,0.6786,-0.08,0.4948,0.5190,0.1856,11.75,-0.06
2612,2677,5,13,65,27.89,6.35,3.60,1.88,0.42,2.05,32.07,0.5048,0.3865,0.8918,5.23,0.5731,0.6291,0.3373,28.24,6.82
2613,2679,5,10,32,2.59,1.66,0.72,0.44,0.28,0.41,8.64,0.4444,0.2500,0.7895,-2.34,0.4722,0.5164,0.1455,11.67,-1.53
2614,2704,5,3,39,3.77,1.77,0.62,0.15,0.26,0.38,8.95,0.4865,0.3462,0.8077,-1.21,0.5676,0.6003,0.1737,13.14,-2.44
2615,2712,5,7,7,4.29,5.29,1.86,0.57,1.57,1.43,16.47,0.6111,,0.8000,2.00,0.6111,0.6696,0.1161,16.32,1.89
2616,2713,5,24,43,1.51,1.42,0.49,0.30,0.19,0.28,8.07,0.3438,0.3000,0.7500,0.26,0.4375,0.4691,0.0999,8.18,-4.80
2617,2738,5,19,77,0.77,1.53,0.44,0.12,0.13,0.12,3.99,0.4167,0.1538,0.7000,-0.82,0.4333,0.4581,0.1000,16.43,3.66
2618,2739,5,13,82,7.73,3.33,1.18,0.55,1.06,0.74,19.95,0.4280,0.3596,0.7568,0.51,0.5332,0.5517,0.1735,12.36,-2.12
2619,2749,5,25,50,10.18,2.28,2.46,0.54,0.08,1.24,20.25,0.3878,0.3185,0.7347,-2.54,0.4827,0.4975,0.2314,11.97,-0.78
2620,2750,5,29,70,3.54,3.07,0.96,0.20,0.13,0.43,8.75,0.3970,0.3732,0.8409,-1.14,0.5302,0.5679,0.1665,18.93,3.41
2621,2756,5,23,82,0.21,0.11,0.13,0.02,0.02,0.05,1.44,0.1600,0.1600,0.8333,-0.48,0.2400,0.3075,0.1139,2.15,-6.41
2622,2821,5,24,82,1.70,1.62,0.07,0.06,0.40,0.30,5.01,0.5333,0.2381,0.7097,0.57,0.5571,0.5858,0.1496,15.91,-3.23
2623,2822,5,28,80,11.16,4.94,1.89,0.80,0.51,0.84,21.89,0.5230,0.3885,0.7468,2.30,0.6141,0.6374,0.1895,19.37,1.83
2624,2828,5,3,71,6.41,2.82,2.68,0.58,0.21,1.00,21.53,0.4565,0.3636,0.7875,-3.76,0.5326,0.5642,0.1360,10.25,-2.01
2625,2829,5,4,73,3.99,1.26,1.18,0.34,0.07,0.74,9.15,0.3597,0.3226,0.8519,-2.10,0.4422,0.4621,0.2354,9.05,-1.56
2626,2846,5,29,44,25.52,6.57,2.02,0.95,0.48,1.43,32.79,0.4770,0.3549,0.8955,-1.25,0.5484,0.6084,0.2826,23.02,2.09
2627,2855,5,7,78,14.37,4.44,3.09,1.04,0.08,1.50,27.71,0.5098,0.2905,0.7600,-2.53,0.5472,0.5912,0.2075,17.13,0.55
2628,2859,5,28,31,1.65,0.68,0.39,0.26,0.13,0.26,4.69,0.3200,0.1905,0.7895,-0.45,0.3600,0.4369,0.2002,9.28,-2.29
2629,2863,5,7,68,3.31,2.07,1.18,0.59,0.22,0.59,12.42,0.4545,0.3571,0.5932,-2.90,0.5080,0.5283,0.1264,10.50,-2.38
2630,2865,5,12,4,1.75,3.50,0.50,1.00,0.50,1.00,13.80,0.2000,0.0000,0.5000,-7.00,0.2000,0.2769,0.1210,6.49,-5.67
2631,2884,5,3,48,5.63,2.21,1.44,0.46,0.08,0.69,14.51,0.3922,0.3355,0.7308,-3.75,0.4922,0.5067,0.1888,12.03,-1.64
2632,2884,5,23,15,1.33,0.67,0.60,0.20,0.13,0.47,5.38,0.4091,0.1538,0.0000,-0.07,0.4545,0.4371,0.1556,8.36,-4.47
2633,2885,5,15,40,4.80,2.03,1.73,0.93,0.35,1.23,16.83,0.3949,0.2533,0.5429,-5.25,0.4436,0.4563,0.1610,7.57,-3.78
2634,2895,5,12,15,5.20,1.13,0.67,0.40,0.20,0.20,13.07,0.4038,0.3696,0.8261,-0.13,0.5673,0.6278,0.1457,10.13,-4.54
2635,2898,5,12,29,17.14,5.21,2.17,0.59,0.14,2.21,30.72,0.4330,0.3718,0.8836,-7.34,0.5140,0.5885,0.2356,14.36,-3.55
2636,2898,5,13,26,17.38,5.46,2.54,1.00,0.35,2.08,28.04,0.4263,0.2073,0.8579,2.58,0.4530,0.5614,0.2755,17.71,0.11
2637,2899,5,19,66,5.33,3.47,0.76,0.38,0.82,0.52,13.82,0.6043,0.4222,0.7317,-1.41,0.6851,0.6955,0.1327,17.40,-0.41
2638,2904,5,23,70,28.29,4.14,6.59,1.86,0.79,2.44,38.02,0.4624,0.3673,0.8921,1.61,0.5356,0.5877,0.2974,22.27,7.07
2639,2923,5,29,16,7.63,3.56,3.88,2.13,0.31,1.38,30.75,0.5000,0.1935,0.6400,-9.31,0.5300,0.5495,0.1087,10.77,-0.78
2640,2928,5,20,42,11.69,2.38,2.52,0.83,0.21,0.79,25.72,0.4233,0.4133,0.7872,5.33,0.5619,0.5781,0.1820,12.44,-1.31
2641,2929,5,21,30,10.43,2.07,0.93,0.43,0.10,0.87,17.98,0.4618,0.3913,0.8529,2.17,0.5703,0.5929,0.2337,13.60,-4.02
2642,2929,5,23,42,5.83,1.79,1.48,0.52,0.05,0.71,14.76,0.3853,0.3782,0.8800,1.45,0.4827,0.5062,0.1873,10.26,-2.44
2643,2950,5,5,13,3.69,0.46,0.69,0.46,0.15,0.54,7.79,0.3902,0.2500,0.7857,-1.00,0.4512,0.5089,0.2205,8.17,-3.71
2644,2951,5,1,41,18.68,3.12,4.07,0.98,0.63,1.88,28.81,0.4560,0.3571,0.7481,6.44,0.5320,0.5596,0.2692,17.71,2.99
2645,2951,5,30,35,18.80,3.54,3.60,0.69,0.26,1.66,30.92,0.4537,0.3934,0.8039,-4.91,0.5444,0.5733,0.2449,15.87,0.48
2646,2954,5,12,64,8.20,1.94,4.48,0.88,0.16,1.00,15.04,0.5378,0.3200,0.8621,-2.09,0.5556,0.5672,0.2361,23.21,13.50
2647,2963,5,20,33,1.52,0.85,0.61,0.27,0.00,0.36,4.69,0.4255,0.3333,0.4000,-1.45,0.5106,0.5081,0.1721,9.67,-1.43
2648,2968,5,18,73,14.85,4.25,2.73,1.11,1.00,1.79,31.73,0.5155,0.4120,0.8352,1.64,0.5791,0.6114,0.1865,14.00,-1.88
2649,2972,5,26,82,2.00,0.45,0.27,0.07,0.05,0.16,5.36,0.3885,0.3902,0.8889,-1.24,0.5612,0.5736,0.1517,8.13,-6.55
2650,2988,5,19,53,6.42,1.66,1.17,0.51,0.15,0.32,16.60,0.4810,0.4086,0.7789,-1.32,0.5612,0.6098,0.1407,10.97,-3.55
2651,3012,5,27,71,1.25,0.45,0.54,0.28,0.03,0.21,3.96,0.4177,0.4250,0.8571,-0.86,0.5253,0.5422,0.1468,12.94,0.54
2652,3029,5,4,34,3.88,2.15,0.71,0.15,0.09,0.38,10.81,0.4000,0.4000,0.8205,0.24,0.5263,0.5884,0.1458,11.67,-3.68
